Time,Cell,Users,Traffic_GB,Throughput_Mbps,CPU_Usage,Load_Ratio,Energy_W,Active,Efficiency_Throughput_Mbps_per_W,Efficiency_Data_Transfer_GB_per_W,Efficiency_Users_per_W
2026-01-01 06:55,Cell E,35,7.41,29.6,31.7,0.296,115.6,True,0.25606,0.0641,0.30277
2026-01-01 06:55,Cell F,54,11.35,45.4,45.9,0.454,134.5,True,0.33755,0.08439,0.40149
2026-01-01 07:00,Cell A,68,14.22,56.9,56.2,0.569,148.2,True,0.38394,0.09595,0.45884
2026-01-01 07:00,Cell B,71,14.96,59.9,58.9,0.599,151.8,True,0.3946,0.09855,0.46772
2026-01-01 07:00,Cell C,46,9.67,38.7,39.8,0.387,126.4,True,0.30617,0.0765,0.36392
2026-01-01 07:00,Cell D,60,12.5,50.0,50.0,0.5,140.0,True,0.35714,0.08929,0.42857
2026-01-01 07:00,Cell E,32,6.72,26.9,29.2,0.269,112.2,True,0.23975,0.05989,0.2852
2026-01-01 07:00,Cell F,58,12.16,48.6,48.8,0.486,138.3,True,0.35141,0.08792,0.41938
2026-01-01 07:05,Cell A,73,15.28,61.1,60.0,0.611,153.3,True,0.39856,0.09967,0.47619
2026-01-01 07:05,Cell B,72,15.03,60.1,59.1,0.601,152.1,True,0.39513,0.09882,0.47337
2026-01-01 07:05,Cell C,46,9.78,39.1,40.2,0.391,126.9,True,0.30812,0.07707,0.36249
2026-01-01 07:05,Cell D,53,11.24,45.0,45.5,0.45,133.9,True,0.33607,0.08394,0.39582
2026-01-01 07:05,Cell E,29,6.15,24.6,27.1,0.246,109.5,True,0.22466,0.05616,0.26484
2026-01-01 07:05,Cell F,49,10.29,41.2,42.1,0.412,129.4,True,0.31839,0.07952,0.37867
2026-01-01 07:10,Cell A,75,15.72,62.9,61.6,0.629,155.4,True,0.40476,0.10116,0.48263
2026-01-01 07:10,Cell B,62,13.0,52.0,51.8,0.52,142.4,True,0.36517,0.09129,0.43539
2026-01-01 07:10,Cell C,38,8.11,32.4,34.2,0.324,118.9,True,0.2725,0.06821,0.3196
2026-01-01 07:10,Cell D,60,12.54,50.2,50.1,0.502,140.2,True,0.35806,0.08944,0.42796
2026-01-01 07:10,Cell E,28,5.99,24.0,26.6,0.24,108.8,True,0.22059,0.05506,0.25735
2026-01-01 07:10,Cell F,53,11.17,44.7,45.2,0.447,133.6,True,0.33458,0.08361,0.39671
2026-01-01 07:15,Cell A,69,14.42,57.7,56.9,0.577,149.2,True,0.38673,0.09665,0.46247
2026-01-01 07:15,Cell B,64,13.54,54.2,53.7,0.542,145.0,True,0.37379,0.09338,0.44138
2026-01-01 07:15,Cell C,47,9.89,39.6,40.6,0.396,127.5,True,0.31059,0.07757,0.36863
2026-01-01 07:15,Cell D,53,11.19,44.8,45.3,0.448,133.7,True,0.33508,0.08369,0.39641
2026-01-01 07:15,Cell E,33,7.03,28.1,30.3,0.281,113.8,True,0.24692,0.06178,0.28998
2026-01-01 07:15,Cell F,45,9.4,37.6,38.8,0.376,125.1,True,0.30056,0.07514,0.35971
2026-01-01 07:20,Cell A,76,15.96,63.8,62.5,0.638,156.6,True,0.40741,0.10192,0.48531
2026-01-01 07:20,Cell B,72,15.19,60.8,59.7,0.608,152.9,True,0.39765,0.09935,0.4709
2026-01-01 07:20,Cell C,39,8.23,32.9,34.6,0.329,119.5,True,0.27531,0.06887,0.32636
2026-01-01 07:20,Cell D,47,9.89,39.6,40.6,0.396,127.5,True,0.31059,0.07757,0.36863
2026-01-01 07:20,Cell E,28,5.89,23.6,26.2,0.236,108.3,True,0.21791,0.05439,0.25854
2026-01-01 07:20,Cell F,59,12.37,49.5,49.5,0.495,139.4,True,0.35509,0.08874,0.42324
2026-01-01 07:25,Cell A,62,13.1,52.4,52.1,0.524,142.9,True,0.36669,0.09167,0.43387
2026-01-01 07:25,Cell B,68,14.36,57.5,56.7,0.575,148.9,True,0.38617,0.09644,0.45668
2026-01-01 07:25,Cell C,31,6.47,25.9,28.3,0.259,111.0,True,0.23333,0.05829,0.27928
2026-01-01 07:25,Cell D,52,10.98,43.9,44.5,0.439,132.7,True,0.33082,0.08274,0.39186
2026-01-01 07:25,Cell E,33,6.94,27.8,30.0,0.278,113.3,True,0.24537,0.06125,0.29126
2026-01-01 07:25,Cell F,51,10.77,43.1,43.8,0.431,131.7,True,0.32726,0.08178,0.38724
2026-01-01 07:30,Cell A,71,14.89,59.6,58.6,0.596,151.5,True,0.3934,0.09828,0.46865
2026-01-01 07:30,Cell B,66,13.9,55.6,55.0,0.556,146.7,True,0.379,0.09475,0.4499
2026-01-01 07:30,Cell C,41,8.75,35.0,36.5,0.35,122.0,True,0.28689,0.07172,0.33607
2026-01-01 07:30,Cell D,66,13.86,55.4,54.9,0.554,146.5,True,0.37816,0.09461,0.45051
2026-01-01 07:30,Cell E,22,4.71,18.8,21.9,0.188,102.6,True,0.18324,0.04591,0.21442
2026-01-01 07:30,Cell F,63,13.29,53.2,52.8,0.532,143.8,True,0.36996,0.09242,0.43811
2026-01-01 07:35,Cell A,69,14.55,58.2,57.4,0.582,149.8,True,0.38852,0.09713,0.46061
2026-01-01 07:35,Cell B,71,14.89,59.5,58.6,0.595,151.5,True,0.39274,0.09828,0.46865
2026-01-01 07:35,Cell C,40,8.48,33.9,35.5,0.339,120.7,True,0.28086,0.07026,0.3314
2026-01-01 07:35,Cell D,56,11.83,47.3,47.6,0.473,136.8,True,0.34576,0.08648,0.40936
2026-01-01 07:35,Cell E,25,5.29,21.2,24.0,0.212,105.4,True,0.20114,0.05019,0.23719
2026-01-01 07:35,Cell F,58,12.25,49.0,49.1,0.49,138.8,True,0.35303,0.08826,0.41787
2026-01-01 07:40,Cell A,79,16.63,66.5,64.9,0.665,159.8,True,0.41615,0.10407,0.49437
2026-01-01 07:40,Cell B,61,12.77,51.1,51.0,0.511,141.3,True,0.36164,0.09038,0.43171
2026-01-01 07:40,Cell C,49,10.41,41.7,42.5,0.417,130.0,True,0.32077,0.08008,0.37692
2026-01-01 07:40,Cell D,51,10.75,43.0,43.7,0.43,131.6,True,0.32675,0.08169,0.38754
2026-01-01 07:40,Cell E,40,8.48,33.9,35.5,0.339,120.7,True,0.28086,0.07026,0.3314
2026-01-01 07:40,Cell F,49,10.32,41.3,42.1,0.413,129.5,True,0.31892,0.07969,0.37838
2026-01-01 07:45,Cell A,78,16.26,65.0,63.5,0.65,158.0,True,0.41139,0.10291,0.49367
2026-01-01 07:45,Cell B,65,13.56,54.2,53.8,0.542,145.1,True,0.37354,0.09345,0.44797
2026-01-01 07:45,Cell C,40,8.52,34.1,35.7,0.341,120.9,True,0.28205,0.07047,0.33085
2026-01-01 07:45,Cell D,57,11.93,47.7,48.0,0.477,137.3,True,0.34741,0.08689,0.41515
2026-01-01 07:45,Cell E,38,8.01,32.1,33.8,0.321,118.5,True,0.27089,0.06759,0.32068
2026-01-01 07:45,Cell F,42,8.84,35.4,36.8,0.354,122.4,True,0.28922,0.07222,0.34314
2026-01-01 07:50,Cell A,71,14.95,59.8,58.8,0.598,151.8,True,0.39394,0.09848,0.46772
2026-01-01 07:50,Cell B,66,13.88,55.5,55.0,0.555,146.6,True,0.37858,0.09468,0.4502
2026-01-01 07:50,Cell C,35,7.32,29.3,31.4,0.293,115.1,True,0.25456,0.0636,0.30408
2026-01-01 07:50,Cell D,48,10.04,40.1,41.1,0.401,128.2,True,0.31279,0.07832,0.37441
2026-01-01 07:50,Cell E,34,7.15,28.6,30.7,0.286,114.3,True,0.25022,0.06255,0.29746
2026-01-01 07:50,Cell F,44,9.19,36.7,38.1,0.367,124.1,True,0.29573,0.07405,0.35455
2026-01-01 07:55,Cell A,71,14.81,59.2,58.3,0.592,151.1,True,0.39179,0.09801,0.46989
2026-01-01 07:55,Cell B,61,12.86,51.4,51.3,0.514,141.7,True,0.36274,0.09076,0.43049
2026-01-01 07:55,Cell C,47,9.84,39.4,40.4,0.394,127.2,True,0.30975,0.07736,0.3695
2026-01-01 07:55,Cell D,49,10.32,41.3,42.2,0.413,129.6,True,0.31867,0.07963,0.37809
2026-01-01 07:55,Cell E,25,5.33,21.3,24.2,0.213,105.6,True,0.2017,0.05047,0.23674
2026-01-01 07:55,Cell F,45,9.55,38.2,39.4,0.382,125.9,True,0.30342,0.07585,0.35743
2026-01-01 08:00,Cell A,75,15.78,63.1,61.8,0.631,155.7,True,0.40527,0.10135,0.4817
2026-01-01 08:00,Cell B,71,14.83,59.3,58.4,0.593,151.2,True,0.3922,0.09808,0.46958
2026-01-01 08:00,Cell C,35,7.46,29.8,31.9,0.298,115.8,True,0.25734,0.06442,0.30225
2026-01-01 08:00,Cell D,55,11.58,46.3,46.7,0.463,135.6,True,0.34145,0.0854,0.4056
2026-01-01 08:00,Cell E,41,8.61,34.4,36.0,0.344,121.3,True,0.28359,0.07098,0.338
2026-01-01 08:00,Cell F,51,10.79,43.2,43.8,0.432,131.8,True,0.32777,0.08187,0.38695
2026-01-01 08:05,Cell A,70,14.61,58.4,57.6,0.584,150.1,True,0.38907,0.09734,0.46636
2026-01-01 08:05,Cell B,61,12.8,51.2,51.1,0.512,141.4,True,0.36209,0.09052,0.4314
2026-01-01 08:05,Cell C,43,9.09,36.4,37.7,0.364,123.6,True,0.2945,0.07354,0.3479
2026-01-01 08:05,Cell D,52,10.9,43.6,44.2,0.436,132.3,True,0.32955,0.08239,0.39305
2026-01-01 08:05,Cell E,29,6.24,24.9,27.4,0.249,109.9,True,0.22657,0.05678,0.26388
2026-01-01 08:05,Cell F,46,9.71,38.8,40.0,0.388,126.6,True,0.30648,0.0767,0.36335
2026-01-01 08:10,Cell A,73,15.36,61.4,60.3,0.614,153.7,True,0.39948,0.09993,0.47495
2026-01-01 08:10,Cell B,70,14.63,58.5,57.7,0.585,150.2,True,0.38948,0.0974,0.46605
2026-01-01 08:10,Cell C,40,8.48,33.9,35.5,0.339,120.7,True,0.28086,0.07026,0.3314
2026-01-01 08:10,Cell D,56,11.75,47.0,47.3,0.47,136.4,True,0.34457,0.08614,0.41056
2026-01-01 08:10,Cell E,32,6.83,27.3,29.6,0.273,112.8,True,0.24202,0.06055,0.28369
2026-01-01 08:10,Cell F,54,11.45,45.8,46.2,0.458,135.0,True,0.33926,0.08481,0.4
2026-01-01 08:15,Cell A,70,14.77,59.1,58.2,0.591,150.9,True,0.39165,0.09788,0.46388
2026-01-01 08:15,Cell B,70,14.75,59.0,58.1,0.59,150.8,True,0.39125,0.09781,0.46419
2026-01-01 08:15,Cell C,51,10.71,42.8,43.5,0.428,131.4,True,0.32572,0.08151,0.38813
2026-01-01 08:15,Cell D,56,11.68,46.7,47.1,0.467,136.1,True,0.34313,0.08582,0.41146
2026-01-01 08:15,Cell E,29,6.12,24.5,27.0,0.245,109.4,True,0.22395,0.05594,0.26508
2026-01-01 08:15,Cell F,52,10.99,44.0,44.6,0.44,132.7,True,0.33157,0.08282,0.39186
2026-01-01 08:20,Cell A,66,13.88,55.5,55.0,0.555,146.6,True,0.37858,0.09468,0.4502
2026-01-01 08:20,Cell B,66,13.77,55.1,54.6,0.551,146.1,True,0.37714,0.09425,0.45175
2026-01-01 08:20,Cell C,44,9.25,37.0,38.3,0.37,124.4,True,0.29743,0.07436,0.3537
2026-01-01 08:20,Cell D,64,13.36,53.4,53.1,0.534,144.1,True,0.37058,0.09271,0.44414
2026-01-01 08:20,Cell E,27,5.65,22.6,25.3,0.226,107.1,True,0.21102,0.05275,0.2521
2026-01-01 08:20,Cell F,58,12.13,48.5,48.7,0.485,138.2,True,0.35094,0.08777,0.41968
2026-01-01 08:25,Cell A,74,15.56,62.2,61.0,0.622,154.7,True,0.40207,0.10058,0.47835
2026-01-01 08:25,Cell B,76,15.96,63.8,62.5,0.638,156.6,True,0.40741,0.10192,0.48531
2026-01-01 08:25,Cell C,39,8.28,33.1,34.8,0.331,119.8,True,0.27629,0.06912,0.32554
2026-01-01 08:25,Cell D,53,11.24,44.9,45.5,0.449,133.9,True,0.33532,0.08394,0.39582
2026-01-01 08:25,Cell E,29,6.24,25.0,27.5,0.25,110.0,True,0.22727,0.05673,0.26364
2026-01-01 08:25,Cell F,49,10.23,40.9,41.8,0.409,129.1,True,0.31681,0.07924,0.37955
2026-01-01 08:30,Cell A,69,14.51,58.0,57.2,0.58,149.6,True,0.3877,0.09699,0.46123
2026-01-01 08:30,Cell B,72,15.2,60.8,59.7,0.608,153.0,True,0.39739,0.09935,0.47059
2026-01-01 08:30,Cell C,47,9.83,39.3,40.4,0.393,127.2,True,0.30896,0.07728,0.3695
2026-01-01 08:30,Cell D,53,11.1,44.4,45.0,0.444,133.3,True,0.33308,0.08327,0.3976
2026-01-01 08:30,Cell E,36,7.53,30.1,32.1,0.301,116.2,True,0.25904,0.0648,0.30981
2026-01-01 08:30,Cell F,39,8.13,32.5,34.3,0.325,119.0,True,0.27311,0.06832,0.32773
2026-01-01 08:35,Cell A,73,15.36,61.4,60.3,0.614,153.7,True,0.39948,0.09993,0.47495
2026-01-01 08:35,Cell B,64,13.5,54.0,53.6,0.54,144.8,True,0.37293,0.09323,0.44199
2026-01-01 08:35,Cell C,34,7.24,29.0,31.1,0.29,114.7,True,0.25283,0.06312,0.29643
2026-01-01 08:35,Cell D,68,14.36,57.4,56.7,0.574,148.9,True,0.38549,0.09644,0.45668
2026-01-01 08:35,Cell E,35,7.43,29.7,31.8,0.297,115.7,True,0.2567,0.06422,0.30251
2026-01-01 08:35,Cell F,58,12.12,48.5,48.6,0.485,138.2,True,0.35094,0.0877,0.41968
2026-01-01 08:40,Cell A,81,17.06,68.2,66.4,0.682,161.9,True,0.42125,0.10537,0.50031
2026-01-01 08:40,Cell B,63,13.13,52.5,52.3,0.525,143.0,True,0.36713,0.09182,0.44056
2026-01-01 08:40,Cell C,37,7.82,31.3,33.2,0.313,117.5,True,0.26638,0.06655,0.31489
2026-01-01 08:40,Cell D,67,14.14,56.6,55.9,0.566,147.9,True,0.38269,0.09561,0.45301
2026-01-01 08:40,Cell E,29,6.24,25.0,27.5,0.25,110.0,True,0.22727,0.05673,0.26364
2026-01-01 08:40,Cell F,40,8.49,34.0,35.6,0.34,120.7,True,0.28169,0.07034,0.3314
2026-01-01 08:45,Cell A,58,12.18,48.7,48.9,0.487,138.5,True,0.35162,0.08794,0.41877
2026-01-01 08:45,Cell B,70,14.74,59.0,58.1,0.59,150.8,True,0.39125,0.09775,0.46419
2026-01-01 08:45,Cell C,47,9.96,39.9,40.9,0.399,127.8,True,0.31221,0.07793,0.36776
2026-01-01 08:45,Cell D,66,13.93,55.7,55.1,0.557,146.9,True,0.37917,0.09483,0.44929
2026-01-01 08:45,Cell E,33,6.92,27.7,29.9,0.277,113.2,True,0.2447,0.06113,0.29152
2026-01-01 08:45,Cell F,56,11.7,46.8,47.1,0.468,136.2,True,0.34361,0.0859,0.41116
2026-01-01 08:50,Cell A,71,14.99,60.0,59.0,0.6,152.0,True,0.39474,0.09862,0.46711
2026-01-01 08:50,Cell B,64,13.4,53.6,53.2,0.536,144.3,True,0.37145,0.09286,0.44352
2026-01-01 08:50,Cell C,44,9.2,36.8,38.1,0.368,124.2,True,0.2963,0.07407,0.35427
2026-01-01 08:50,Cell D,58,12.15,48.6,48.8,0.486,138.3,True,0.35141,0.08785,0.41938
2026-01-01 08:50,Cell E,23,4.91,19.7,22.7,0.197,103.6,True,0.19015,0.04739,0.22201
2026-01-01 08:50,Cell F,58,12.27,49.1,49.2,0.491,138.9,True,0.35349,0.08834,0.41757
2026-01-01 08:55,Cell A,71,14.96,59.8,58.9,0.598,151.8,True,0.39394,0.09855,0.46772
2026-01-01 08:55,Cell B,65,13.66,54.7,54.2,0.547,145.6,True,0.37569,0.09382,0.44643
2026-01-01 08:55,Cell C,40,8.46,33.9,35.5,0.339,120.6,True,0.28109,0.07015,0.33167
2026-01-01 08:55,Cell D,52,10.88,43.5,44.2,0.435,132.2,True,0.32905,0.0823,0.39334
2026-01-01 08:55,Cell E,41,8.73,34.9,36.4,0.349,121.9,True,0.2863,0.07162,0.33634
2026-01-01 08:55,Cell F,55,11.61,46.5,46.8,0.465,135.7,True,0.34267,0.08556,0.40531
2026-01-01 09:00,Cell A,96,20.14,80.5,77.5,0.805,176.7,True,0.45557,0.11398,0.54329
2026-01-01 09:00,Cell B,89,18.63,74.5,72.1,0.745,169.4,True,0.43979,0.10998,0.52538
2026-01-01 09:00,Cell C,56,11.83,47.3,47.6,0.473,136.8,True,0.34576,0.08648,0.40936
2026-01-01 09:00,Cell D,76,15.87,63.5,62.1,0.635,156.2,True,0.40653,0.1016,0.48656
2026-01-01 09:00,Cell E,50,10.45,41.8,42.6,0.418,130.2,True,0.32104,0.08026,0.38402
2026-01-01 09:00,Cell F,78,16.34,65.4,63.8,0.654,158.4,True,0.41288,0.10316,0.49242
2026-01-01 09:05,Cell A,108,22.66,90.6,86.6,0.906,188.8,True,0.47987,0.12002,0.57203
2026-01-01 09:05,Cell B,93,19.49,78.0,75.2,0.78,173.6,True,0.44931,0.11227,0.53571
2026-01-01 09:05,Cell C,52,10.89,43.6,44.2,0.436,132.3,True,0.32955,0.08231,0.39305
2026-01-01 09:05,Cell D,75,15.73,62.9,61.6,0.629,155.5,True,0.4045,0.10116,0.48232
2026-01-01 09:05,Cell E,42,8.81,35.2,36.7,0.352,122.3,True,0.28782,0.07204,0.34342
2026-01-01 09:05,Cell F,79,16.48,65.9,64.3,0.659,159.1,True,0.4142,0.10358,0.49654
2026-01-01 09:10,Cell A,95,19.97,79.9,76.9,0.799,175.9,True,0.45424,0.11353,0.54008
2026-01-01 09:10,Cell B,91,19.12,76.5,73.8,0.765,171.8,True,0.44529,0.11129,0.52969
2026-01-01 09:10,Cell C,65,13.65,54.6,54.1,0.546,145.5,True,0.37526,0.09381,0.44674
2026-01-01 09:10,Cell D,79,16.6,66.4,64.8,0.664,159.7,True,0.41578,0.10394,0.49468
2026-01-01 09:10,Cell E,51,10.78,43.1,43.8,0.431,131.7,True,0.32726,0.08185,0.38724
2026-01-01 09:10,Cell F,73,15.35,61.4,60.3,0.614,153.7,True,0.39948,0.09987,0.47495
2026-01-01 09:15,Cell A,103,21.46,85.8,82.3,0.858,183.0,True,0.46885,0.11727,0.56284
2026-01-01 09:15,Cell B,93,19.56,78.2,75.4,0.782,173.9,True,0.44968,0.11248,0.53479
2026-01-01 09:15,Cell C,43,9.03,36.1,37.5,0.361,123.3,True,0.29278,0.07324,0.34874
2026-01-01 09:15,Cell D,86,18.01,72.1,69.8,0.721,166.5,True,0.43303,0.10817,0.51652
2026-01-01 09:15,Cell E,41,8.6,34.4,36.0,0.344,121.3,True,0.28359,0.0709,0.338
2026-01-01 09:15,Cell F,65,13.74,54.9,54.4,0.549,145.9,True,0.37629,0.09417,0.44551
2026-01-01 09:20,Cell A,108,22.62,90.5,86.4,0.905,188.6,True,0.47985,0.11994,0.57264
2026-01-01 09:20,Cell B,99,20.81,83.3,79.9,0.833,179.9,True,0.46304,0.11568,0.55031
2026-01-01 09:20,Cell C,56,11.69,46.8,47.1,0.468,136.1,True,0.34386,0.08589,0.41146
2026-01-01 09:20,Cell D,78,16.33,65.3,63.8,0.653,158.4,True,0.41225,0.10309,0.49242
2026-01-01 09:20,Cell E,38,8.07,32.3,34.0,0.323,118.7,True,0.27211,0.06799,0.32013
2026-01-01 09:20,Cell F,77,16.11,64.4,63.0,0.644,157.3,True,0.40941,0.10242,0.48951
2026-01-01 09:25,Cell A,98,20.58,82.3,79.1,0.823,178.8,True,0.46029,0.1151,0.5481
2026-01-01 09:25,Cell B,92,19.37,77.5,74.7,0.775,173.0,True,0.44798,0.11197,0.53179
2026-01-01 09:25,Cell C,61,12.74,51.0,50.9,0.51,141.2,True,0.36119,0.09023,0.43201
2026-01-01 09:25,Cell D,76,16.0,64.0,62.6,0.64,156.8,True,0.40816,0.10204,0.48469
2026-01-01 09:25,Cell E,37,7.73,30.9,32.8,0.309,117.1,True,0.26388,0.06601,0.31597
2026-01-01 09:25,Cell F,70,14.74,59.0,58.1,0.59,150.8,True,0.39125,0.09775,0.46419
2026-01-01 09:30,Cell A,89,18.69,74.8,72.3,0.748,169.7,True,0.44078,0.11014,0.52445
2026-01-01 09:30,Cell B,94,19.76,79.0,76.1,0.79,174.9,True,0.45169,0.11298,0.53745
2026-01-01 09:30,Cell C,58,12.18,48.7,48.8,0.487,138.4,True,0.35188,0.08801,0.41908
2026-01-01 09:30,Cell D,79,16.67,66.7,65.0,0.667,160.0,True,0.41688,0.10419,0.49375
2026-01-01 09:30,Cell E,40,8.41,33.6,35.3,0.336,120.4,True,0.27907,0.06985,0.33223
2026-01-01 09:30,Cell F,72,15.16,60.6,59.6,0.606,152.8,True,0.3966,0.09921,0.4712
2026-01-01 09:35,Cell A,86,17.95,71.8,69.6,0.718,166.2,True,0.43201,0.108,0.51745
2026-01-01 09:35,Cell B,87,18.2,72.8,70.5,0.728,167.4,True,0.43489,0.10872,0.51971
2026-01-01 09:35,Cell C,49,10.38,41.5,42.4,0.415,129.8,True,0.31972,0.07997,0.3775
2026-01-01 09:35,Cell D,74,15.49,61.9,60.8,0.619,154.3,True,0.40117,0.10039,0.47959
2026-01-01 09:35,Cell E,38,8.09,32.4,34.1,0.324,118.8,True,0.27273,0.0681,0.31987
2026-01-01 09:35,Cell F,79,16.6,66.4,64.8,0.664,159.7,True,0.41578,0.10394,0.49468
2026-01-01 09:40,Cell A,99,20.71,82.8,79.5,0.828,179.4,True,0.46154,0.11544,0.55184
2026-01-01 09:40,Cell B,94,19.6,78.4,75.6,0.784,174.1,True,0.45032,0.11258,0.53992
2026-01-01 09:40,Cell C,56,11.83,47.3,47.6,0.473,136.8,True,0.34576,0.08648,0.40936
2026-01-01 09:40,Cell D,84,17.63,70.5,68.5,0.705,164.6,True,0.42831,0.10711,0.51033
2026-01-01 09:40,Cell E,38,7.93,31.7,33.5,0.317,118.1,True,0.26842,0.06715,0.32176
2026-01-01 09:40,Cell F,73,15.4,61.6,60.5,0.616,153.9,True,0.40026,0.10006,0.47433
2026-01-01 09:45,Cell A,99,20.64,82.6,79.3,0.826,179.1,True,0.46119,0.11524,0.55276
2026-01-01 09:45,Cell B,82,17.11,68.4,66.6,0.684,162.1,True,0.42196,0.10555,0.50586
2026-01-01 09:45,Cell C,59,12.48,49.9,49.9,0.499,139.9,True,0.35668,0.08921,0.42173
2026-01-01 09:45,Cell D,82,17.12,68.5,66.6,0.685,162.2,True,0.42232,0.10555,0.50555
2026-01-01 09:45,Cell E,41,8.62,34.5,36.0,0.345,121.4,True,0.28418,0.071,0.33773
2026-01-01 09:45,Cell F,67,13.96,55.9,55.3,0.559,147.0,True,0.38027,0.09497,0.45578
2026-01-01 09:50,Cell A,94,19.63,78.5,75.7,0.785,174.2,True,0.45063,0.11269,0.53961
2026-01-01 09:50,Cell B,85,17.86,71.5,69.3,0.715,165.7,True,0.4315,0.10779,0.51298
2026-01-01 09:50,Cell C,54,11.39,45.6,46.0,0.456,134.7,True,0.33853,0.08456,0.40089
2026-01-01 09:50,Cell D,85,17.76,71.0,68.9,0.71,165.2,True,0.42978,0.10751,0.51453
2026-01-01 09:50,Cell E,43,9.06,36.2,37.6,0.362,123.5,True,0.29312,0.07336,0.34818
2026-01-01 09:50,Cell F,78,16.31,65.2,63.7,0.652,158.3,True,0.41188,0.10303,0.49274
2026-01-01 09:55,Cell A,103,21.51,86.1,82.5,0.861,183.3,True,0.46972,0.11735,0.56192
2026-01-01 09:55,Cell B,101,21.16,84.6,81.2,0.846,181.6,True,0.46586,0.11652,0.55617
2026-01-01 09:55,Cell C,55,11.62,46.5,46.8,0.465,135.8,True,0.34242,0.08557,0.40501
2026-01-01 09:55,Cell D,78,16.4,65.6,64.1,0.656,158.7,True,0.41336,0.10334,0.49149
2026-01-01 09:55,Cell E,44,9.21,36.9,38.2,0.369,124.2,True,0.2971,0.07415,0.35427
2026-01-01 09:55,Cell F,71,14.84,59.3,58.4,0.593,151.2,True,0.3922,0.09815,0.46958
2026-01-01 10:00,Cell A,89,18.61,74.4,72.0,0.744,169.3,True,0.43946,0.10992,0.52569
2026-01-01 10:00,Cell B,97,20.35,81.4,78.3,0.814,177.7,True,0.45808,0.11452,0.54586
2026-01-01 10:00,Cell C,53,11.22,44.9,45.4,0.449,133.8,True,0.33558,0.08386,0.39611
2026-01-01 10:00,Cell D,69,14.47,57.9,57.1,0.579,149.5,True,0.38729,0.09679,0.46154
2026-01-01 10:00,Cell E,48,10.01,40.1,41.0,0.401,128.1,True,0.31304,0.07814,0.37471
2026-01-01 10:00,Cell F,92,19.2,76.8,74.1,0.768,172.2,True,0.44599,0.1115,0.53426
2026-01-01 10:05,Cell A,102,21.39,85.5,82.0,0.855,182.7,True,0.46798,0.11708,0.55829
2026-01-01 10:05,Cell B,91,19.14,76.6,73.9,0.766,171.9,True,0.44561,0.11134,0.52938
2026-01-01 10:05,Cell C,51,10.81,43.2,43.9,0.432,131.9,True,0.32752,0.08196,0.38666
2026-01-01 10:05,Cell D,69,14.42,57.7,56.9,0.577,149.2,True,0.38673,0.09665,0.46247
2026-01-01 10:05,Cell E,39,8.32,33.3,34.9,0.333,119.9,True,0.27773,0.06939,0.32527
2026-01-01 10:05,Cell F,61,12.74,51.0,50.9,0.51,141.2,True,0.36119,0.09023,0.43201
2026-01-01 10:10,Cell A,107,22.37,89.5,85.5,0.895,187.4,True,0.47759,0.11937,0.57097
2026-01-01 10:10,Cell B,87,18.21,72.8,70.5,0.728,167.4,True,0.43489,0.10878,0.51971
2026-01-01 10:10,Cell C,50,10.57,42.3,43.0,0.423,130.7,True,0.32364,0.08087,0.38256
2026-01-01 10:10,Cell D,75,15.7,62.8,61.5,0.628,155.4,True,0.40412,0.10103,0.48263
2026-01-01 10:10,Cell E,48,10.16,40.7,41.6,0.407,128.8,True,0.31599,0.07888,0.37267
2026-01-01 10:10,Cell F,74,15.49,62.0,60.8,0.62,154.4,True,0.40155,0.10032,0.47927
2026-01-01 10:15,Cell A,106,22.15,88.6,84.8,0.886,186.3,True,0.47558,0.11889,0.56897
2026-01-01 10:15,Cell B,95,19.92,79.7,76.7,0.797,175.6,True,0.45387,0.11344,0.541
2026-01-01 10:15,Cell C,57,11.92,47.7,47.9,0.477,137.2,True,0.34767,0.08688,0.41545
2026-01-01 10:15,Cell D,89,18.7,74.8,72.3,0.748,169.8,True,0.44052,0.11013,0.52415
2026-01-01 10:15,Cell E,45,9.42,37.7,38.9,0.377,125.2,True,0.30112,0.07524,0.35942
2026-01-01 10:15,Cell F,75,15.8,63.2,61.9,0.632,155.8,True,0.40565,0.10141,0.48139
2026-01-01 10:20,Cell A,105,22.0,88.0,84.2,0.88,185.6,True,0.47414,0.11853,0.56573
2026-01-01 10:20,Cell B,94,19.79,79.1,76.2,0.791,175.0,True,0.452,0.11309,0.53714
2026-01-01 10:20,Cell C,58,12.21,48.8,49.0,0.488,138.6,True,0.35209,0.0881,0.41847
2026-01-01 10:20,Cell D,76,15.93,63.7,62.4,0.637,156.5,True,0.40703,0.10179,0.48562
2026-01-01 10:20,Cell E,42,8.77,35.1,36.6,0.351,122.1,True,0.28747,0.07183,0.34398
2026-01-01 10:20,Cell F,62,13.07,52.3,52.1,0.523,142.7,True,0.3665,0.09159,0.43448
2026-01-01 10:25,Cell A,103,21.57,86.3,82.7,0.863,183.6,True,0.47004,0.11748,0.561
2026-01-01 10:25,Cell B,93,19.51,78.0,75.2,0.78,173.6,True,0.44931,0.11238,0.53571
2026-01-01 10:25,Cell C,56,11.67,46.7,47.0,0.467,136.0,True,0.34338,0.08581,0.41176
2026-01-01 10:25,Cell D,94,19.79,79.1,76.2,0.791,175.0,True,0.452,0.11309,0.53714
